Protein	CTRL.28.4.1	CTRL.30.1.1	CTRL.30.5.1	CTRL.30.7.1	CTRL.39.2.1	CTRL.39.3.1	CTRL.39.6.1	CTRL.39.12.1	CTRL.39.13.1	BOS.39.13.2	BOS.42.10.2	BOS.42.11.2	CTRL.28.4.1.Norm	CTRL.30.1.1.Norm	CTRL.30.5.1.Norm	CTRL.30.7.1.Norm	CTRL.39.2.1.Norm	CTRL.39.3.1.Norm	CTRL.39.6.1.Norm	CTRL.39.12.1.Norm	CTRL.39.13.1.Norm	BOS.39.13.2.Norm	BOS.42.10.2.Norm	BOS.42.11.2.Norm
NCOA5_HUMAN	0	0	0	1	3	1	0	0	0	0	0	2	0	0	0	40.988088995534	60.8050622644842	31.6170595666366	0	0	0	0	0	72.5953599288299
NCOA7_HUMAN	2	2	0	1	0	0	0	0	0	1	1	0	63.9084295163618	72.0767259615399	0	40.988088995534	0	0	0	0	0	39.1279954621294	46.5190067395295	0
NCPR_HUMAN	0	1	3	3	2	1	2	2	3	1	0	0	0	36.0383629807699	114.813434623769	122.964266986602	40.5367081763228	31.6170595666366	81.9307302555453	84.3269106683691	122.824088607414	39.1279954621294	0	0
NDE1_HUMAN	1	1	0	0	1	0	0	0	0	1	1	1	31.9542147581809	36.0383629807699	0	0	20.2683540881614	0	0	0	0	39.1279954621294	46.5190067395295	36.2976799644149
NDK3_HUMAN	1	0	1	2	0	1	1	2	2	0	0	0	31.9542147581809	0	38.2711448745898	81.976177991068	0	31.6170595666366	40.9653651277727	84.3269106683691	81.8827257382758	0	0	0
NDKA_HUMAN	32	29	25	26	52	33	24	32	21	32	30	38	1022.53487226179	1045.11252644233	956.778621864744	1065.69031388388	1053.95441258439	1043.36296569901	983.168763066544	1349.23057069391	859.768620251896	1252.09585478814	1395.57020218588	1379.31183864777
NDKB_HUMAN	40	32	32	28	65	38	30	40	28	42	39	47	1278.16859032724	1153.22761538464	1224.67663598687	1147.66649187495	1317.44301573049	1201.44826353219	1228.96095383318	1686.53821336738	1146.35816033586	1643.37580940944	1814.24126284165	1705.9909583275
NDRG1_HUMAN	14	11	10	9	20	11	8	8	6	10	7	10	447.359006614532	396.421992788469	382.711448745898	368.892800959806	405.367081763228	347.787655233003	327.722921022181	337.307642673477	245.648177214827	391.279954621295	325.633047176706	362.976799644149
NDRG3_HUMAN	1	0	0	0	0	1	0	0	0	0	0	0	31.9542147581809	0	0	0	0	31.6170595666366	0	0	0	0	0	0
NDUA2_HUMAN	1	1	1	1	3	2	0	0	1	2	1	2	31.9542147581809	36.0383629807699	38.2711448745898	40.988088995534	60.8050622644842	63.2341191332732	0	0	40.9413628691379	78.2559909242589	46.5190067395295	72.5953599288299
NDUA4_HUMAN	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42.1634553341846	0	0	0	0
NDUA5_HUMAN	1	1	0	0	4	0	0	0	0	1	0	1	31.9542147581809	36.0383629807699	0	0	81.0734163526456	0	0	0	0	39.1279954621294	0	36.2976799644149
NDUA6_HUMAN	2	1	1	1	4	3	2	2	2	1	0	2	63.9084295163618	36.0383629807699	38.2711448745898	40.988088995534	81.0734163526456	94.8511786999098	81.9307302555453	84.3269106683691	81.8827257382758	39.1279954621294	0	72.5953599288299
NDUA7_HUMAN	0	0	1	0	1	0	0	0	0	2	1	1	0	0	38.2711448745898	0	20.2683540881614	0	0	0	0	78.2559909242589	46.5190067395295	36.2976799644149
NDUA8_HUMAN	3	1	1	2	1	2	3	1	1	3	2	1	95.8626442745427	36.0383629807699	38.2711448745898	81.976177991068	20.2683540881614	63.2341191332732	122.896095383318	42.1634553341846	40.9413628691379	117.383986386388	93.038013479059	36.2976799644149
NDUA9_HUMAN	5	4	2	2	8	5	3	2	5	0	0	0	159.771073790904	144.15345192308	76.5422897491795	81.976177991068	162.146832705291	158.085297833183	122.896095383318	84.3269106683691	204.706814345689	0	0	0
NDUAA_HUMAN	2	3	4	2	4	3	2	1	1	1	1	0	63.9084295163618	108.11508894231	153.084579498359	81.976177991068	81.0734163526456	94.8511786999098	81.9307302555453	42.1634553341846	40.9413628691379	39.1279954621294	46.5190067395295	0
NDUAC_HUMAN	3	1	1	1	5	2	2	1	0	1	2	1	95.8626442745427	36.0383629807699	38.2711448745898	40.988088995534	101.341770440807	63.2341191332732	81.9307302555453	42.1634553341846	0	39.1279954621294	93.038013479059	36.2976799644149
NDUAD_HUMAN	2	3	2	3	3	1	1	1	2	2	2	2	63.9084295163618	108.11508894231	76.5422897491795	122.964266986602	60.8050622644842	31.6170595666366	40.9653651277727	42.1634553341846	81.8827257382758	78.2559909242589	93.038013479059	72.5953599288299
NDUB4_HUMAN	2	1	1	2	2	2	0	2	1	1	1	1	63.9084295163618	36.0383629807699	38.2711448745898	81.976177991068	40.5367081763228	63.2341191332732	0	84.3269106683691	40.9413628691379	39.1279954621294	46.5190067395295	36.2976799644149
NDUB5_HUMAN	0	1	0	0	0	1	0	0	0	0	0	0	0	36.0383629807699	0	0	0	31.6170595666366	0	0	0	0	0	0
NDUB6_HUMAN	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	78.2559909242589	0	0
NDUB7_HUMAN	1	0	0	0	0	0	0	0	0	0	1	1	31.9542147581809	0	0	0	0	0	0	0	0	0	46.5190067395295	36.2976799644149
NDUB8_HUMAN	1	0	0	0	0	1	0	0	0	0	0	1	31.9542147581809	0	0	0	0	31.6170595666366	0	0	0	0	0	36.2976799644149
NDUB9_HUMAN	5	3	1	3	4	2	2	1	4	2	0	4	159.771073790904	108.11508894231	38.2711448745898	122.964266986602	81.0734163526456	63.2341191332732	81.9307302555453	42.1634553341846	163.765451476552	78.2559909242589	0	145.19071985766
NDUBA_HUMAN	1	2	2	1	5	2	2	0	2	4	2	1	31.9542147581809	72.0767259615399	76.5422897491795	40.988088995534	101.341770440807	63.2341191332732	81.9307302555453	0	81.8827257382758	156.511981848518	93.038013479059	36.2976799644149
NDUF3_HUMAN	1	1	0	1	1	0	0	0	1	0	1	1	31.9542147581809	36.0383629807699	0	40.988088995534	20.2683540881614	0	0	0	40.9413628691379	0	46.5190067395295	36.2976799644149
NDUF4_HUMAN	1	1	1	0	0	1	0	1	0	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	0	0	31.6170595666366	0	42.1634553341846	0	0	0	0
NDUS1_HUMAN	10	4	5	9	12	10	7	8	5	4	0	3	319.542147581809	144.15345192308	191.355724372949	368.892800959806	243.220249057937	316.170595666366	286.757555894409	337.307642673477	204.706814345689	156.511981848518	0	108.893039893245
NDUS2_HUMAN	3	2	1	3	8	3	3	1	2	1	0	0	95.8626442745427	72.0767259615399	38.2711448745898	122.964266986602	162.146832705291	94.8511786999098	122.896095383318	42.1634553341846	81.8827257382758	39.1279954621294	0	0
NDUS3_HUMAN	6	7	5	5	15	7	6	6	5	2	5	3	191.725288549085	252.26854086539	191.355724372949	204.94044497767	304.025311322421	221.319416966456	245.792190766636	252.980732005107	204.706814345689	78.2559909242589	232.595033697647	108.893039893245
NDUS4_HUMAN	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	40.9413628691379	39.1279954621294	0	36.2976799644149
NDUS5_HUMAN	1	0	1	1	2	0	1	0	2	1	2	2	31.9542147581809	0	38.2711448745898	40.988088995534	40.5367081763228	0	40.9653651277727	0	81.8827257382758	39.1279954621294	93.038013479059	72.5953599288299
NDUS6_HUMAN	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	39.1279954621294	0	36.2976799644149
NDUS7_HUMAN	2	0	1	0	6	0	0	1	2	2	1	2	63.9084295163618	0	38.2711448745898	0	121.610124528968	0	0	42.1634553341846	81.8827257382758	78.2559909242589	46.5190067395295	72.5953599288299
NDUS8_HUMAN	3	4	2	2	8	3	3	2	3	4	3	6	95.8626442745427	144.15345192308	76.5422897491795	81.976177991068	162.146832705291	94.8511786999098	122.896095383318	84.3269106683691	122.824088607414	156.511981848518	139.557020218588	217.78607978649
NDUV1_HUMAN	3	4	2	2	3	4	3	2	3	2	1	0	95.8626442745427	144.15345192308	76.5422897491795	81.976177991068	60.8050622644842	126.468238266546	122.896095383318	84.3269106683691	122.824088607414	78.2559909242589	46.5190067395295	0
NDUV2_HUMAN	3	2	2	1	2	2	1	1	2	2	2	2	95.8626442745427	72.0767259615399	76.5422897491795	40.988088995534	40.5367081763228	63.2341191332732	40.9653651277727	42.1634553341846	81.8827257382758	78.2559909242589	93.038013479059	72.5953599288299
NEB2_HUMAN	3	3	0	1	1	2	1	2	3	3	1	3	95.8626442745427	108.11508894231	0	40.988088995534	20.2683540881614	63.2341191332732	40.9653651277727	84.3269106683691	122.824088607414	117.383986386388	46.5190067395295	108.893039893245
NECP2_HUMAN	5	3	2	3	5	2	3	1	0	5	2	5	159.771073790904	108.11508894231	76.5422897491795	122.964266986602	101.341770440807	63.2341191332732	122.896095383318	42.1634553341846	0	195.639977310647	93.038013479059	181.488399822075
NED4L_HUMAN	1	0	0	0	2	1	1	1	1	0	0	0	31.9542147581809	0	0	0	40.5367081763228	31.6170595666366	40.9653651277727	42.1634553341846	40.9413628691379	0	0	0
NEDD1_HUMAN	1	1	1	0	3	1	0	0	0	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	0	60.8050622644842	31.6170595666366	0	0	0	0	0	0
NEDD4_HUMAN	0	1	0	1	0	0	0	0	0	0	0	0	0	36.0383629807699	0	40.988088995534	0	0	0	0	0	0	0	0
NEDD8_HUMAN	3	2	3	3	3	3	2	4	4	3	3	2	95.8626442745427	72.0767259615399	114.813434623769	122.964266986602	60.8050622644842	94.8511786999098	81.9307302555453	168.653821336738	163.765451476552	117.383986386388	139.557020218588	72.5953599288299
NEGR1_HUMAN	1	2	1	1	5	1	1	1	0	1	3	2	31.9542147581809	72.0767259615399	38.2711448745898	40.988088995534	101.341770440807	31.6170595666366	40.9653651277727	42.1634553341846	0	39.1279954621294	139.557020218588	72.5953599288299
NEK7_HUMAN	9	9	10	5	11	7	9	8	2	5	3	5	287.587932823628	324.34526682693	382.711448745898	204.94044497767	222.951894969775	221.319416966456	368.688286149954	337.307642673477	81.8827257382758	195.639977310647	139.557020218588	181.488399822075
NEK9_HUMAN	2	4	4	5	5	6	2	0	6	1	1	1	63.9084295163618	144.15345192308	153.084579498359	204.94044497767	101.341770440807	189.70235739982	81.9307302555453	0	245.648177214827	39.1279954621294	46.5190067395295	36.2976799644149
NELFA_HUMAN	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	31.6170595666366	0	42.1634553341846	0	0	0	0
NELFB_HUMAN	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	20.2683540881614	0	40.9653651277727	0	0	0	0	0
NELFD_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31.6170595666366	0	0	0	0	0	0
NELFE_HUMAN	1	0	0	0	2	0	1	0	0	0	0	0	31.9542147581809	0	0	0	40.5367081763228	0	40.9653651277727	0	0	0	0	0
NEMF_HUMAN	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9653651277727	0	0	0	0	0
NEMO_HUMAN	0	1	0	0	1	1	0	0	0	2	0	0	0	36.0383629807699	0	0	20.2683540881614	31.6170595666366	0	0	0	78.2559909242589	0	0
NENF_HUMAN	1	1	0	1	2	1	1	2	1	1	3	4	31.9542147581809	36.0383629807699	0	40.988088995534	40.5367081763228	31.6170595666366	40.9653651277727	84.3269106683691	40.9413628691379	39.1279954621294	139.557020218588	145.19071985766
NEO1_HUMAN	0	0	1	0	0	1	1	0	0	0	0	0	0	0	38.2711448745898	0	0	31.6170595666366	40.9653651277727	0	0	0	0	0
NEST_HUMAN	2	5	0	3	10	8	2	0	3	4	3	2	63.9084295163618	180.19181490385	0	122.964266986602	202.683540881614	252.936476533093	81.9307302555453	0	122.824088607414	156.511981848518	139.557020218588	72.5953599288299
NET4_HUMAN	1	2	2	1	0	1	0	0	0	1	1	1	31.9542147581809	72.0767259615399	76.5422897491795	40.988088995534	0	31.6170595666366	0	0	0	39.1279954621294	46.5190067395295	36.2976799644149
NEUA_HUMAN	4	2	2	3	5	4	2	3	5	1	1	3	127.816859032724	72.0767259615399	76.5422897491795	122.964266986602	101.341770440807	126.468238266546	81.9307302555453	126.490366002554	204.706814345689	39.1279954621294	46.5190067395295	108.893039893245
NEUL_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2683540881614	0	0	0	0	0	0	0
NEUR1_HUMAN	0	2	1	4	2	1	2	0	2	0	0	0	0	72.0767259615399	38.2711448745898	163.952355982136	40.5367081763228	31.6170595666366	81.9307302555453	0	81.8827257382758	0	0	0
NEXN_HUMAN	23	21	16	14	38	20	17	13	14	19	15	18	734.94693943816	756.805622596169	612.338317993436	573.833245937476	770.197455350133	632.341191332732	696.411207172135	548.124919344399	573.17908016793	743.43191378046	697.785101092942	653.358239359469
NFASC_HUMAN	5	1	1	4	5	3	2	2	3	3	4	3	159.771073790904	36.0383629807699	38.2711448745898	163.952355982136	101.341770440807	94.8511786999098	81.9307302555453	84.3269106683691	122.824088607414	117.383986386388	186.076026958118	108.893039893245
NFIB_HUMAN	1	1	0	0	2	1	0	0	0	0	0	0	31.9542147581809	36.0383629807699	0	0	40.5367081763228	31.6170595666366	0	0	0	0	0	0
NFIC_HUMAN	1	2	0	3	0	3	0	1	2	0	0	0	31.9542147581809	72.0767259615399	0	122.964266986602	0	94.8511786999098	0	42.1634553341846	81.8827257382758	0	0	0
NFIP1_HUMAN	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	20.2683540881614	31.6170595666366	0	42.1634553341846	40.9413628691379	0	0	36.2976799644149
NFIX_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31.6170595666366	0	0	0	0	0	0
NFKB1_HUMAN	2	0	0	0	3	1	0	0	2	1	1	0	63.9084295163618	0	0	0	60.8050622644842	31.6170595666366	0	0	81.8827257382758	39.1279954621294	46.5190067395295	0
NFKB2_HUMAN	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	81.0734163526456	0	0	0	0	0	0	0
NFS1_HUMAN	2	1	0	2	2	1	1	0	1	0	1	0	63.9084295163618	36.0383629807699	0	81.976177991068	40.5367081763228	31.6170595666366	40.9653651277727	0	40.9413628691379	0	46.5190067395295	0
NFU1_HUMAN	1	1	0	0	0	3	2	0	1	2	0	2	31.9542147581809	36.0383629807699	0	0	0	94.8511786999098	81.9307302555453	0	40.9413628691379	78.2559909242589	0	72.5953599288299
NFYC_HUMAN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36.2976799644149
NGAP_HUMAN	2	1	0	1	0	1	0	0	0	0	0	0	63.9084295163618	36.0383629807699	0	40.988088995534	0	31.6170595666366	0	0	0	0	0	0
NH2L1_HUMAN	0	2	1	1	3	2	2	2	2	4	2	2	0	72.0767259615399	38.2711448745898	40.988088995534	60.8050622644842	63.2341191332732	81.9307302555453	84.3269106683691	81.8827257382758	156.511981848518	93.038013479059	72.5953599288299
NHLC2_HUMAN	1	1	2	1	1	2	2	1	1	0	0	0	31.9542147581809	36.0383629807699	76.5422897491795	40.988088995534	20.2683540881614	63.2341191332732	81.9307302555453	42.1634553341846	40.9413628691379	0	0	0
NHLC3_HUMAN	3	2	2	3	4	2	2	2	1	1	1	1	95.8626442745427	72.0767259615399	76.5422897491795	122.964266986602	81.0734163526456	63.2341191332732	81.9307302555453	84.3269106683691	40.9413628691379	39.1279954621294	46.5190067395295	36.2976799644149
NHP2_HUMAN	4	3	3	1	5	1	3	1	2	5	3	2	127.816859032724	108.11508894231	114.813434623769	40.988088995534	101.341770440807	31.6170595666366	122.896095383318	42.1634553341846	81.8827257382758	195.639977310647	139.557020218588	72.5953599288299
NHRF1_HUMAN	1	1	0	1	3	1	0	0	1	1	2	2	31.9542147581809	36.0383629807699	0	40.988088995534	60.8050622644842	31.6170595666366	0	0	40.9413628691379	39.1279954621294	93.038013479059	72.5953599288299
NHRF2_HUMAN	2	0	1	2	8	1	2	2	1	1	0	1	63.9084295163618	0	38.2711448745898	81.976177991068	162.146832705291	31.6170595666366	81.9307302555453	84.3269106683691	40.9413628691379	39.1279954621294	0	36.2976799644149
NHS_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
NHSL2_HUMAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9413628691379	0	0	0
NIBAN_HUMAN	20	24	28	27	41	30	27	19	28	15	9	13	639.084295163618	864.920711538479	1071.59205648851	1106.67840287942	831.002517614618	948.511786999098	1106.06485844986	801.105651349507	1146.35816033586	586.919931931942	418.671060655765	471.869839537394
NIBL1_HUMAN	8	14	11	10	16	13	9	9	6	4	5	5	255.633718065447	504.537081730779	420.982593620487	409.88088995534	324.293665410582	411.021774366276	368.688286149954	379.471098007661	245.648177214827	156.511981848518	232.595033697647	181.488399822075
NICA_HUMAN	10	6	4	4	9	8	4	4	4	5	4	7	319.542147581809	216.23017788462	153.084579498359	163.952355982136	182.415186793453	252.936476533093	163.861460511091	168.653821336738	163.765451476552	195.639977310647	186.076026958118	254.083759750905
NID1_HUMAN	8	5	6	4	13	8	6	3	3	5	4	7	255.633718065447	180.19181490385	229.626869247539	163.952355982136	263.488603146098	252.936476533093	245.792190766636	126.490366002554	122.824088607414	195.639977310647	186.076026958118	254.083759750905
NID2_HUMAN	35	22	17	22	44	21	13	18	12	14	14	19	1118.39751653633	792.843985576939	650.609462868026	901.737957901748	891.807579879102	663.958250899369	532.549746661045	758.942196015322	491.296354429655	547.791936469812	651.266094353413	689.655919323884
NIF3L_HUMAN	1	2	1	1	2	3	0	1	0	1	1	1	31.9542147581809	72.0767259615399	38.2711448745898	40.988088995534	40.5367081763228	94.8511786999098	0	42.1634553341846	0	39.1279954621294	46.5190067395295	36.2976799644149
NIPS1_HUMAN	4	1	2	4	6	3	0	2	2	3	2	2	127.816859032724	36.0383629807699	76.5422897491795	163.952355982136	121.610124528968	94.8511786999098	0	84.3269106683691	81.8827257382758	117.383986386388	93.038013479059	72.5953599288299
NIPS2_HUMAN	3	1	1	1	3	3	1	0	0	0	0	2	95.8626442745427	36.0383629807699	38.2711448745898	40.988088995534	60.8050622644842	94.8511786999098	40.9653651277727	0	0	0	0	72.5953599288299
NIT1_HUMAN	2	2	3	3	2	2	4	2	1	2	2	1	63.9084295163618	72.0767259615399	114.813434623769	122.964266986602	40.5367081763228	63.2341191332732	163.861460511091	84.3269106683691	40.9413628691379	78.2559909242589	93.038013479059	36.2976799644149
NIT2_HUMAN	9	6	8	8	17	9	7	9	6	6	7	8	287.587932823628	216.23017788462	306.169158996718	327.904711964272	344.562019498744	284.553536099729	286.757555894409	379.471098007661	245.648177214827	234.767972772777	325.633047176706	290.381439715319
NLRX1_HUMAN	0	2	0	1	0	0	0	0	0	0	0	0	0	72.0767259615399	0	40.988088995534	0	0	0	0	0	0	0	0
NLTP_HUMAN	4	3	2	2	5	1	3	1	2	5	5	5	127.816859032724	108.11508894231	76.5422897491795	81.976177991068	101.341770440807	31.6170595666366	122.896095383318	42.1634553341846	81.8827257382758	195.639977310647	232.595033697647	181.488399822075
NMD3_HUMAN	0	1	1	1	0	2	0	0	0	0	0	0	0	36.0383629807699	38.2711448745898	40.988088995534	0	63.2341191332732	0	0	0	0	0	0
NMI_HUMAN	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	46.5190067395295	36.2976799644149
NMT1_HUMAN	2	1	2	2	4	1	1	1	1	1	1	1	63.9084295163618	36.0383629807699	76.5422897491795	81.976177991068	81.0734163526456	31.6170595666366	40.9653651277727	42.1634553341846	40.9413628691379	39.1279954621294	46.5190067395295	36.2976799644149
NMT2_HUMAN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.988088995534	0	0	0	0	0	0	0	0
NNMT_HUMAN	16	16	18	12	29	12	14	14	17	10	7	11	511.267436130894	576.613807692319	688.880607742616	491.857067946408	587.782268556681	379.404714799639	573.515111788817	590.288374678584	696.003168775344	391.279954621295	325.633047176706	399.274479608564
NNRD_HUMAN	1	3	1	1	6	2	2	2	2	2	1	1	31.9542147581809	108.11508894231	38.2711448745898	40.988088995534	121.610124528968	63.2341191332732	81.9307302555453	84.3269106683691	81.8827257382758	78.2559909242589	46.5190067395295	36.2976799644149
NNRE_HUMAN	7	5	4	2	9	6	4	5	5	2	3	3	223.679503307266	180.19181490385	153.084579498359	81.976177991068	182.415186793453	189.70235739982	163.861460511091	210.817276670923	204.706814345689	78.2559909242589	139.557020218588	108.893039893245
NNTM_HUMAN	1	7	1	3	2	3	1	0	5	0	0	0	31.9542147581809	252.26854086539	38.2711448745898	122.964266986602	40.5367081763228	94.8511786999098	40.9653651277727	0	204.706814345689	0	0	0
NOC2L_HUMAN	1	1	1	1	0	0	0	0	0	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	40.988088995534	0	0	0	0	0	0	0	0
NOG1_HUMAN	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	40.5367081763228	31.6170595666366	0	42.1634553341846	0	0	0	0
NOL3_HUMAN	0	0	1	1	0	0	0	0	0	0	0	0	0	0	38.2711448745898	40.988088995534	0	0	0	0	0	0	0	0
NOLC1_HUMAN	2	0	0	1	1	1	0	1	1	0	0	0	63.9084295163618	0	0	40.988088995534	20.2683540881614	31.6170595666366	0	42.1634553341846	40.9413628691379	0	0	0
NOMO1_HUMAN	0	0	3	0	0	0	0	3	0	0	2	3	0	0	114.813434623769	0	0	0	0	126.490366002554	0	0	93.038013479059	108.893039893245
NOMO2_HUMAN	5	3	0	0	0	4	3	0	2	2	0	0	159.771073790904	108.11508894231	0	0	0	126.468238266546	122.896095383318	0	81.8827257382758	78.2559909242589	0	0
NOMO3_HUMAN	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	141.87847861713	0	0	0	0	0	0	0
NONO_HUMAN	8	7	7	7	20	7	10	8	6	8	7	7	255.633718065447	252.26854086539	267.898014122128	286.916622968738	405.367081763228	221.319416966456	409.653651277727	337.307642673477	245.648177214827	313.023963697036	325.633047176706	254.083759750905
NOP10_HUMAN	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39.1279954621294	0	0
NOP2_HUMAN	1	0	0	0	1	0	1	1	0	0	2	0	31.9542147581809	0	0	0	20.2683540881614	0	40.9653651277727	42.1634553341846	0	0	93.038013479059	0
NOP56_HUMAN	4	4	4	3	4	4	2	5	2	1	1	1	127.816859032724	144.15345192308	153.084579498359	122.964266986602	81.0734163526456	126.468238266546	81.9307302555453	210.817276670923	81.8827257382758	39.1279954621294	46.5190067395295	36.2976799644149
NOP58_HUMAN	4	4	2	4	6	6	2	1	5	1	1	0	127.816859032724	144.15345192308	76.5422897491795	163.952355982136	121.610124528968	189.70235739982	81.9307302555453	42.1634553341846	204.706814345689	39.1279954621294	46.5190067395295	0
NOTC2_HUMAN	12	9	13	7	25	11	10	10	7	11	9	10	383.450577098171	324.34526682693	497.524883369667	286.916622968738	506.708852204035	347.787655233003	409.653651277727	421.634553341846	286.589540083965	430.407950083424	418.671060655765	362.976799644149
NOTC3_HUMAN	6	5	7	6	9	4	4	3	3	5	5	6	191.725288549085	180.19181490385	267.898014122128	245.928533973204	182.415186793453	126.468238266546	163.861460511091	126.490366002554	122.824088607414	195.639977310647	232.595033697647	217.78607978649
NOX4_HUMAN	1	1	1	1	0	0	1	0	1	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	40.988088995534	0	0	40.9653651277727	0	40.9413628691379	0	0	0
NP1L1_HUMAN	19	16	13	18	46	22	14	17	17	26	17	25	607.130080405437	576.613807692319	497.524883369667	737.785601919612	932.344288055425	695.575310466005	573.515111788817	716.778740681138	696.003168775344	1017.32788201537	790.823114572001	907.441999110373
NP1L4_HUMAN	7	8	8	8	17	8	8	8	8	9	8	11	223.679503307266	288.30690384616	306.169158996718	327.904711964272	344.562019498744	252.936476533093	327.722921022181	337.307642673477	327.530902953103	352.151959159165	372.152053916236	399.274479608564
NPC1_HUMAN	10	6	2	4	9	5	3	1	1	1	1	1	319.542147581809	216.23017788462	76.5422897491795	163.952355982136	182.415186793453	158.085297833183	122.896095383318	42.1634553341846	40.9413628691379	39.1279954621294	46.5190067395295	36.2976799644149
NPC2_HUMAN	4	4	4	2	6	5	4	2	4	4	6	4	127.816859032724	144.15345192308	153.084579498359	81.976177991068	121.610124528968	158.085297833183	163.861460511091	84.3269106683691	163.765451476552	156.511981848518	279.114040437177	145.19071985766
NPL4_HUMAN	3	1	2	2	0	1	1	0	2	1	1	2	95.8626442745427	36.0383629807699	76.5422897491795	81.976177991068	0	31.6170595666366	40.9653651277727	0	81.8827257382758	39.1279954621294	46.5190067395295	72.5953599288299
NPM_HUMAN	16	17	11	12	34	14	12	11	7	19	18	19	511.267436130894	612.652170673089	420.982593620487	491.857067946408	689.124038997488	442.638833932912	491.584381533272	463.79800867603	286.589540083965	743.43191378046	837.342121311531	689.655919323884
NPM3_HUMAN	1	0	0	0	1	2	0	1	0	0	1	1	31.9542147581809	0	0	0	20.2683540881614	63.2341191332732	0	42.1634553341846	0	0	46.5190067395295	36.2976799644149
NPS3A_HUMAN	8	8	9	5	10	7	5	2	6	4	5	4	255.633718065447	288.30690384616	344.440303871308	204.94044497767	202.683540881614	221.319416966456	204.826825638863	84.3269106683691	245.648177214827	156.511981848518	232.595033697647	145.19071985766
NPTN_HUMAN	8	3	8	6	20	6	5	5	3	8	6	8	255.633718065447	108.11508894231	306.169158996718	245.928533973204	405.367081763228	189.70235739982	204.826825638863	210.817276670923	122.824088607414	313.023963697036	279.114040437177	290.381439715319
